Duration,D1-Age,D2-Gender,D3-Tribe,D4-Race,D5-Education,D6-Income,EFL,Q1,Q2,Q3,Q4,FQ1,FQ2,FQ3,ComQ1,ComQ2,ComQ3,Label_SubjectiveLit,Text_SubjectiveLit,ATQ_1,ATQ_2,ATQ_3,ATQ_4,ATQ_5,ATQ_6,ATQ_7,ATQ_8,TWB_1,TWB_2,TWB_3,TWB_4,TWB_5,TWB_6,TWB_7,TWB_8,TWB_9,TWB_10,RA1_1,RA1_2,RA1_3,RA1_4,RA1_5,RA1_6,RA1_7,RA1_8,RA1_9,RA1_10,STAI_1,STAI_2,STAI_3,STAI_4,STAI_5,STAI_6,STAI_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,FIPI_1,FIPI_2,FIPI_3,FIPI_4,FIPI_5,BMC1_1,BMC1_2,BMC1_3,BMC1_4,BMC1_5,Label_TrustPhys,Text_TrustPhys,Emo1_5,Emo1_6,Emo1_7,Emo1_8,Emo1_9,Emo1_10,Emo1_11,Emo1_12,Label_Anxiety,Text_Anxiety,HC_1,HC_2,HC_3,HC_4,HC_5,Rx2,Validity,MN1,MN2,MN3,MN4,MN5,MN6,MN7,MN8,GHNT1,GHNT2,GHNT3,GHNT4,GHNT5,GHNT6,Label_Numeracy,Text_Numeracy,Dmed_7,Dmed_8,Dmed_1,Dmed_2,Dmed_3,Dmed_9,Dmed_10,Dmed_5,Dmed_6,,,,
47,25,Male,Kikuyu,Multiracial or biracial,Some college,"Less than 2,580,000 KES",No,4,4,4,1,3,2,2,2,2,2,0.476190476,Kiwango kidogo sana maana kuwa maelezo mingi ya kiafya HUWA na matamshi ambayo hayaeleweki kwa mtu binafsi,2,2,5,3,2,3,1,3,1,5,4,4,5,5,5,4,2,3,5,3,5,3,3,5,1,5,3,3,2,2,2,3,2,2,3,1,5,5,5,1,1,5,5,5,5,5,5,5,5,3,6,4,4,5,2,4,3,4,4,0.76,dagitarii hutibu mgonjwa kulingana na unavyomuelezea wewe kama mgonjwa. Kuna wakati utamwamini kulingana na mwili wako unavyoskia.,2,5,3,5,4,2,2,4,0.452380952,Wasiwasi hutokea ninapp nusa harufu ya dawa.Napata joto mwilini.Wakati mwingine ni kutokuwa na uhaki mbona Niko ofisini mwa dagitarii.,5,5,5,5,1,5,5,2,1,4,4,4,3,1,3,1,20%,80,1.5,7%,30,0.636363636,Nilifanya kazi kama mshauri wa kambi na nilihakikisha washiriki wanazingatia taratibu za usalama na usafi ili kuzuia magonjwa.,"5'1""",64,1,No,1,9-10 hour,7 - Very healthy,10-19 days,6,,,,
40,35,Female,Kikuyu,Black,Some graduate school,"Less than 2,580,000 KES",No,3,5,5,5,3,2,3,2,1,1,0.753968254,Mimi ninapokuwa mgonjwa ama nahitaji matibabu ninauliza muuguzi kuhusu hali yangu ya afya na Nina uwezo wa kuelewa yote aliyonieleza,1,1,2,1,2,4,2,1,4,4,4,3,5,4,5,3,3,5,4,1,2,3,1,2,2,3,2,1,2,3,3,3,2,3,3,2,5,4,4,2,4,4,3,5,3,4,4,4,4,5,6,6,7,5,2,4,4,4,4,0.8,Mimi huwa na mwamini dagitarii wangu kwa sababu Kila wakati ninapokuwa mgonjwa Yale madawa za kutesa anayonipa hunifanya nihisi vyema,1,2,1,1,1,2,1,1,0.166666667,Kinacho nifanya nihisi hofu ninapotembelea ofisi ya dagitarii nikupewa majibu yatakayo nivunja moyo kama kupatikana na ugonjwa wenye hauna tiba,5,5,5,4,5,2,5,2,1,4,4,2,1,1,2,2,20%,80,5,10%,30,0.727272727,"Afya njema ni muhimu sana kwa maisha ya binadamu. Kinga ni bora kuliko tiba, kwa hivyo kila mtu anapaswa kujali na kuzingatia afya yake.","5'7""",65,0,Yes,More than 10,5-6 hours,5,0 days,0,,,,
57,42,Male,Kisii,Black,Grad / professional degree,"11,610,000 KES or more",Yes,5,5,5,5,3,4,3,1,1,1,1,"Kwa asilimia mia kwa mia Nini uwezo wa kupata, kuchakata na kuelewa taarifa za msingi za afya ili kwamba ni za muhimu kwa uamuzi Bora WA afya.",1,5,2,1,1,5,1,1,5,5,5,4,5,5,5,4,5,5,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,5,5,5,5,5,1,5,5,1,5,5,5,5,3,7,7,7,7,7,1,5,5,5,5,1,Mimi huwa namwamini dagitarii wangu na mawaida yake yote kwa ujumla. Naamini kuwa maelekezo yake yanaweza mini kupata nafuu.,1,1,1,1,1,1,1,1,0.142857143,Gharama ya matibabu haswa hutia Mimi wasisi.kando na hiyo Yale madawa ambayo atayapendekeza kupatikana yananipa wasiwasi pia.,5,5,5,5,5,5,5,2,1,4,4,2,3,1,3,2,5%,32,5,3%,30,0.909090909,Kutoa huduma ya kwanza kwa mgonjwa aliyevunjika mguu na kuzuia kutokwa na damu.,"5'5""",92,1,Yes,2,Less than 1 hour,5,0 days,7,,,,
42,32,Female,Kikuyu,Black,High school graduate,"Less than 2,580,000 KES",No,2,3,3,4,3,1,3,1,1,1,0.571428571,nina uwezo na kiwango cha juu cha kuelewa na kufanya maamuzi sahihi ya afya yangu na na pia ya wengi,2,5,5,2,4,3,4,2,4,4,4,4,5,3,5,3,5,5,5,3,5,2,1,2,2,1,1,1,3,3,4,3,3,4,3,3,5,2,2,1,2,5,4,4,3,5,2,5,4,7,7,7,7,7,2,5,5,4,5,0.92,nina mwamini dagitarii wangu sana kwa kuwa yeye hunipa muda kunikagua mwili wangu vizuri kwa kina zaidi,1,2,2,2,4,1,1,2,0.261904762,wakati mwingine naweza kosa kijieleza vizuri na hiyo inanipa wasiwasi  ninapotembelea dagitarii ofisini mwake nahisi hofu pia,5,5,5,5,5,5,5,2,2,4,1,1,2,2,3,1,20%,80,3,30%,2,0.272727273,Utafiti wa moyo na vipimo vya chakula umeweza kuelewa na kujibu maswali na kosa moja tu linaonyesha ninaelewa.,"4'0""",55,2,Yes,More than 10,5-6 hours,7 - Very healthy,0 days,2,,,,
59,26,Male,Kikuyu,Black,Grad / professional degree,"Less than 2,580,000 KES",Yes,2,4,4,4,3,1,3,1,1,1,0.619047619,Kulingana na maswali niliyojibu nimeweza kuelewa maswali inavyo faa kujibiwa ukiwa kwa mhudumu wa afya na maswali unayo faa kuuliza,1,1,1,1,1,2,1,1,4,4,4,4,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,1,1,1,1,1,1,5,1,1,1,7,7,7,7,7,1,5,5,5,5,1,"Ninapo hitaji matibabu ya kitharura yeye hufika kwa nda mchache mno, kwa malipo nisipo kuwa na pesa yeye hunitibu na kungoja malipo baadaye",1,1,1,1,1,1,1,1,0.142857143,Muda mwingine dagitarii huwa mwenye uchovu mwingine kwa kuwa na wagonjwa wengi hofu hukuja kama ntampata ama itanibidi kungoja masaa mengi,5,5,5,5,5,5,5,2,2,4,2,4,1,1,3,1,20%,30,17,1%,17,0.272727273,Matumizi ya dawa za kutesa zinazofaa ili kukinga magonjwa tofauti tofauti.,"5'8""",65,0,Yes,More than 10,1-2 hours,7 - Very healthy,0 days,0,,,,
30,18,Male,Luo,Black,Grad / professional degree,"Less than 2,580,000 KES",No,4,5,5,4,3,3,3,1,2,2,0.793650794,Nina uwezo wa wastan kupata kuelewa taarifa ya afya vyema kwa Sababu ni uelewa mkubwa wa lugha inayotumika na mhudumu au Dakitari,2,3,3,2,2,3,2,1,4,4,5,3,5,3,5,2,3,5,3,1,2,3,3,3,3,2,1,1,2,2,3,2,2,1,2,4,5,5,4,3,5,5,3,4,4,5,4,5,5,7,5,6,6,7,2,4,4,5,5,0.88,Namwamini Dakitari wangu kwa sababu hunipa maagizo ya dawa za kutesa zinazostahili ninapokuwa mgonjwa na pia hujali hisia zangu,1,5,1,2,3,4,4,1,0.357142857,Wasiwasi unatokana na hali binafsi ya uoga na pia kutojiamini na kutaka kujua hali yangu ya afya pamoja na kutaka kujua ni nni tatizo haswa.,5,5,4,5,5,2,5,2,1,4,4,2,2,1,2,2,20%,48,75,10%,170,0.545454545,Nilimsaidia rafiki yangu mwenye ugonjwa wa kisukari kudhibiti hali yake kwa kumkumbusha kupima kiwango cha sukari kwenye damu mara kwa mara.,"5'2""",55.3,0,Yes,1,1-2 hours,4,0 days,1,,,,
39,24,Female,Luhya,Black,Some graduate school,"Less than 2,580,000 KES",No,1,1,3,1,2,1,3,1,1,1,0.349206349,Nina uwezo wa kupata na kuelewa taarifa za msingi za afya kutoka vyanzo vya kuaminika ili kusaidia maamuzi sahihi ya afya.,3,2,1,3,4,1,5,1,5,4,5,4,5,5,5,3,4,5,1,4,2,1,3,1,1,1,2,1,2,1,2,3,2,4,1,5,5,4,5,2,1,4,2,1,2,5,3,4,3,6,5,7,7,6,2,5,5,5,5,0.96,"Ninamwamini dagitarii wangu kwa sababu ana ujuzi, ananisikiliza kwa makini, na ananipa maelezo ya kina kuhusu afya yangu. Anaonyesha huruma na kujali.",1,1,2,1,1,1,1,1,0.142857143,"Ninahisi wasiwasi kwa sababu ya hofu ya kugundua magonjwa makubwa, sindano, na matibabu yasiyojulikana. Mazingira ya hospitali pia yanaweza kuwa ya kutisha.",5,5,4,5,5,4,5,2,1,4,4,4,3,4,3,2,20%,80,5,30%,15,0.818181818,Mmoja wa marafiki zangu wa karibu aliniomba nimsaidie kusoma ripoti ya dagitarii.,"5'7""",65,2,Yes,4,9-10 hour,6,0 days,1,,,,
35,30,Male,Kikuyu,Black,Some college,"Less than 2,580,000 KES",No,4,3,4,1,3,1,3,1,2,1,0.531746032,"Uwezo wangu ni mwingi. Nina uzoefu wa kuuliza maswali kila nisipoelewa, jambo ambalo nimezoea kwa muda mrefu sana.",3,2,4,2,3,4,5,2,5,3,2,4,2,2,4,2,3,4,5,3,5,5,5,5,5,4,3,1,2,2,2,2,2,3,2,3,4,3,3,5,4,5,1,5,3,5,1,4,2,5,6,7,3,7,4,4,4,4,4,0.72,"Ninamwamini dagitarii wangu sana kwa sababu, yeye humakinika sana kila wakati ananitibu. Ana uwezo wa kutatua shinda nyingi. Jambo ambalo ni la muhimu",1,1,1,1,3,1,1,2,0.214285714,Kuogopa kudungwa sindano ama ugonjwa usiwe zaidi ya uwezo wangu kuudhibiti haswa katika kulipa ada zinazoitishwa.,5,2,3,4,5,3,5,2,2,1,4,4,3,1,1,1,20%,32,12,40%,200,0.272727273,"Kulingana nami, nimesoma hadi kufaulu masomo yangu na kwa hiyo ni rahisi kwangu kuelewa habari za kimsingi za afya, kupata na kuchakata pia.","5'9""",73,1,No,1,3-4hours,3,0 days,2,,,,
60,41,Male,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",Yes,4,4,4,4,2,1,3,1,1,1,0.587301587,Niko kwa kiwango ya chini kwa kupata kuchakata na kuelewa taarifa za msingi za afya na judoka zinazo kithaka.,1,4,4,1,1,5,1,1,5,4,5,4,5,5,5,5,5,5,1,1,1,1,1,1,1,1,1,1,3,4,4,3,4,3,3,1,1,1,1,1,1,5,5,5,5,5,5,5,5,7,7,7,7,7,5,5,5,5,5,0.84,Namwamini Dakar kwa kiwango cha juu kwa sababu ako na haya masomo na pia amewatibu watu na wakapona,1,1,1,1,1,1,1,1,0.142857143,Huwa sina hofu Kuona dagitarii sababu huwa najua atanielezea Hali yangu ya afya na pia anitibu kwa jinsi inayofaa,1,1,1,1,1,3,5,2,1,4,1,3,2,1,3,2,20%,32,5,70%,30,0.636363636,"Ninapopata dawa kutoka kwa dagitarii, namwomba aeleze kwa nini ninahitaji dawa hizo.","4'5""",76,0,No,1,Less than 1 hour,7 - Very healthy,0 days,10,,,,
52,25,Male,Luo,Black,Some college,Do not know/not sure,No,4,4,4,4,3,1,2,1,1,1,0.587301587,Nina elewa kwa kiasi kikubwa sana taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya,1,2,2,1,2,4,1,1,5,5,5,4,5,4,5,4,5,5,3,1,4,5,1,5,1,3,5,1,4,2,2,2,1,2,2,5,5,5,5,5,5,5,4,5,5,5,3,5,5,7,7,7,7,7,3,5,5,5,5,0.92,Nina waamini madagitarii wa matibabu ya kawaida kwa sababu ni watu waliohitimu katika masomo ya udagitarii katika vyoo mbalimbali,2,3,1,2,2,2,2,2,0.285714286,Kitu kinachonifanya kuwa na wasisi wakati natembelea ofisi ya dagitarii ni uwuoga WA kudungwa shindano,5,5,5,5,5,4,5,2,1,4,4,4,3,1,2,2,20%,100,5,40%,150,0.636363636,Kinachotia wasiwasi ni kuogopa unapokuwa na ugonjwa unaohitaji pesa nyingi au huna dawa inayoweza kukuponya na pia unapoteza fahamu.,"6'3""",67,0,Yes,6,3-4hours,7 - Very healthy,0 days,0,,,,
45,27,Male,Kisii,Black,Grad / professional degree,"Less than 2,580,000 KES",Yes,4,4,4,5,3,3,2,2,1,1,0.73015873,inapaswa kumuuliza dagitarii. kuhusu dawa amekupatia ni ya nini. pia inapaswa akupime uko na ugonjwa upi kabla yakukupa wewe dawa,3,2,4,4,4,4,4,4,4,4,4,4,4,4,5,3,4,5,4,4,1,4,4,4,4,4,4,4,2,2,3,1,2,3,4,5,5,3,4,4,4,3,1,3,4,5,5,3,4,5,5,6,6,7,1,4,4,4,4,0.84,Nisipo mwamini dagitarii wangu mimi ndiye nitakaye umia kimawazo. kwa hivyo nafaa kufanya kile ambacho dagitarii ananiambia,3,1,2,3,3,2,3,3,0.404761905,"Cha kwanza, ni nipatikane na ugonjwa ambao hauna tiba ama nipatikane na ugonjwa ambao ni wa kuppuza kama virusi vya ukimwi. ama ugonjwa wa kutumia hela mingi",5,5,5,5,5,2,5,2,3,4,4,4,1,2,3,2,20%,100,40,20%,200,0.454545454,"Walipokumbwa na ajali, na hakuna dagitarii karibu, niliweza kuwasaidia kwa kuwapa huduma ya kwanza kabla ya kupelekwa hospitalini.","5'7""",60,3,No,4,5-6 hours,4,All 30 days,10,,,,
58,37,Male,Kamba,Multiracial or biracial,Some college,"Less than 2,580,000 KES",Yes,1,1,1,4,2,3,1,2,1,2,0.293650794,"Nina uwezo kiasi kikubwa cha kupata, kuchakata na kuelewa taarifa za msingi za afya na Huduma zinazohitajika kufanya maamuzi sahihi ya afya.",2,3,4,2,2,4,2,3,2,4,5,4,4,5,5,3,4,5,5,2,5,4,4,5,4,5,4,2,3,2,2,3,2,3,2,5,2,5,5,4,3,4,5,5,4,5,4,4,4,7,7,6,7,6,4,4,4,4,4,0.72,Sababu za kumwamini dagitarii ni kuwa wengi hutoa huduma ambazo husaidia wagonjwa walio na matatizo tofauti tofauti bila kubagua.,6,6,5,6,7,5,6,5,0.833333333,Kinachonifanya kuhisi wasiwasi au hofu zaidi ninapotembelea ofisi ya dagitarii ni kucheleweshwa kwa matokeo yangu. Jambo hilo hunipa wasiwasi Mwingi sana.,5,5,5,4,5,3,5,2,1,4,4,4,3,1,3,2,20%,50,5,70%,30,0.818181818,"Kufuata maagizo ya dagitarii, uwezo wa kusoma na kuagiza dawa kutoka kwa duka la dawa, na pia kuelewa jinsi ya kujikinga na magonjwa mbalimbali.","4'4""",65,2,Yes,6,7-8 hours,4,6-9 days,4,,,,
28,52,Male,Kisii,Black,College graduate,I choose not to answer,Yes,1,1,2,1,1,1,2,1,1,2,0.126984127,mara nyingi naweza kua na uwezo kuelewa taarifa za msingi kulingana na uzoefu wa kutembelea vituo vya afya,1,1,1,1,2,3,2,2,5,5,5,5,4,4,4,4,4,4,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,2,2,2,5,5,4,1,1,1,1,5,5,5,5,5,4,6,7,7,7,7,1,5,5,5,5,1,Namuamini kwa kua yeye anaelewa madhara mengi ya kiafya na kwa hivyo maelezo yake na matibabu ni sahihi kila wakati,2,2,2,2,3,2,2,2,0.30952381,Kama dagitarii wangu wa kawaida hayupo nina wasiwasi lakini pia kuna maktaba ya matibabu ninayo beba kurahisisha matibabu yangu kulingana na kinachonisumbua.,5,5,5,5,5,5,5,3,2,2,3,2,2,2,3,1,20%,40,20,5%,200,0.181818182,"Nilipokuwa mjamzito, nilipimwa mara nyingi ili kujua vyema afya yangu na kuuliza maswali ya kueleweka.","5'5""",82,0,Yes,1,1-2 hours,3,6-9 days,0,,,,
25,22,Male,Luhya,Black,Some graduate school,"Less than 2,580,000 KES",No,3,3,1,4,2,3,2,3,1,2,0.428571429,Naam asanti kwa hili swali.umri wangu unaniruhusu kuelewa taarifa za msingi za kiafya na huduma zinazohitajika kufanya maamuzi yanayofaa ya kiafya,1,2,3,1,2,4,1,2,4,4,3,3,4,4,5,3,3,3,3,1,3,4,2,1,2,1,4,1,3,1,3,3,2,1,2,3,4,4,3,4,2,4,4,4,2,2,4,4,4,5,3,3,6,7,5,4,2,3,3,0.52,dagitarii wengi sikuhizi wako kwenye biashara za kliniki ndiposa hawajali afya ya wagonjwa ila tu kiwango cha madawa atakayokuuzia wewe kama mgonjwa,2,5,2,3,4,3,2,3,0.404761905,Kinachonifanya nihisi wasiwasi au hofu zaidi ninapotembelea ofisi ya dagitarii ni sindano ndefu. Pia bei ya matibabu inatisha kama Simba.,5,4,5,4,5,3,5,2,2,4,4,4,2,1,3,1,20%,72,40,1%,180,0.363636364,"Wakati wa mafunzo ya huduma ya kwanza, nilijifunza jinsi ya kufanya first aid na baadaye nikatumia ujuzi huu kumsaidia mtu aliyekuwa na uhitaji.","6'1""",61,2,Yes,4,Less than 1 hour,3,1-2 days,3,,,,
33,23,Male,Embu,Black,Some college,"2,580,000 KES - 4,514,871 KES",No,3,2,1,3,2,2,2,2,1,1,0.380952381,Wakati mwingine unaweza kuwatembelea walioko vijijini hili ukaweze kuwaelimisha taarifa msinzi za afya,2,4,2,2,3,4,2,2,5,2,5,5,5,5,5,5,5,5,3,1,1,1,2,1,1,1,3,1,2,3,3,1,1,1,1,5,2,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,7,7,5,5,5,5,5,0.84,"dagitarii wangu na mwamini sana kwa kua yeye ni spesheli kwangu,akuna ugonjwa ajui kutibu,ushinda kuniambia kua yeye alisomea udagitarii kule ugaimbuni",6,2,6,6,6,6,6,6,0.857142857,"dagitarii ukua na maswali mingi ambayo wakati mwingine unipea wasiwasi,na kutaka kujuaaa sana,wakati mwingi  unipea dawa mingi ambapo mimi inakua ngumu kumaliza",5,5,5,5,5,4,5,2,1,4,1,1,1,1,1,2,5%,20,12,30%,85,0.363636364,Pichani ni aina ya roboti inayotumia akili bandia kumsaidia mtoto aliyezaliwa na ugonjwa adimu nchini Ireland.,"5'0""",60,2,Yes,3,3-4hours,5,1-2 days,2,,,,
42,19,Female,Kamba,Black,Some college,"Less than 2,580,000 KES",No,3,3,4,3,2,3,3,1,2,1,0.634920635,"Kwa kiwango Cha wastani,,Sina uwezo kamili wa kuweza kupata kuchakata na kuelewa taarifa za kimsingi za afya",1,2,4,1,2,4,1,1,5,5,4,4,5,5,5,4,3,4,5,1,5,1,3,5,3,1,1,1,2,3,1,2,1,4,2,4,5,5,3,2,3,5,3,5,5,5,4,3,4,5,7,7,6,4,2,5,5,4,5,0.92,dagitarii huweka mambo yote wazi na kueleza kwa kina kuhusu hali ya kiafya na kukupa njia mwafaka za kujisaidia,4,6,6,4,6,4,2,6,0.619047619,Wakata mwingi Mimi huhofia nisiwe na tatizo mbaya la kiafya na pia kiwango Cha pesa Cha matibabu kisiwe juu,5,5,5,4,5,2,5,2,1,4,4,2,1,1,3,2,20%,32,10,15%,180,0.636363636,"Ninapoenda hospitali, lazima niombe taarifa zaidi kutoka kwa dagitarii kuhusu ugonjwa unaotibiwa.","4'9""",63,2,No,5,1-2 hours,5,0 days,0,,,,
21,25,Male,Luhya,Black,College graduate,I choose not to answer,Yes,4,4,4,1,2,3,2,1,1,1,0.595238095,Kila mara ambapo me hujipata hospitalini madagitarii hunieleza kwa kina kile ambavvho kinacho.niaumbua,1,1,3,5,5,1,5,3,4,4,1,4,4,5,4,1,1,5,1,1,5,1,5,5,5,1,3,5,1,1,1,1,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,4,5,7,7,7,7,7,5,5,5,5,5,0.84,Nawaamini madagitarii kwa kuwa Huwa wako makini wakati wa matibabu kwa sababu wanajua uchungu wa kumpoteza mgonjwa,1,1,1,1,1,1,1,1,0.142857143,Kinacho fanya nihisi wasiwasi wakati ninapo tembelea ofisi ya dagitarii n kuwa Huwa sijui ni lipi nitakalo ambiwa na dagitarii,5,5,5,5,5,5,5,2,1,2,2,4,4,3,1,1,1%,72,50,7%,150,0.181818182,Kuelewa pumu: jinsi ya kujilinda kutokana na usumbufu na jinsi ya kutumia dawa ambayo dagitarii aliagiza.,"4'10""",50,2,No,4,5-6 hours,7 - Very healthy,10-19 days,0,,,,
43,21,Male,Meru,Black,Some graduate school,"9,675,000 KES - 11,609,871 KES",No,4,4,4,3,3,2,2,3,3,2,0.444444444,"MTU kuijua na kuielewa Hali yake ya afya ni Jambo la maana sana ,tatizo kwa wengine ni kuwa lazima wawahitaji watu wa kuwasaindia ndo kisha waweze kuielewa",3,3,2,2,1,3,1,1,4,4,5,5,5,4,5,4,4,5,3,2,1,1,1,5,1,3,5,1,2,3,2,2,1,1,2,5,5,5,5,1,1,5,1,5,5,5,5,5,5,7,7,6,6,6,4,4,4,4,5,0.76,"Namwamini dactari wangu kwa sababu ameweza kuwatibu wengine wengi na wakaweza kupona, na pia huchukulia wakonjwa wengi kwa makini",3,5,5,5,5,2,5,3,0.547619048,Kitu kikubwa kinachoniweka wasiwasi nikuogopa nikue na tatizo kubwa la kimwili amah pia kulazwa hospitali,5,5,5,5,5,5,5,2,1,4,1,3,3,2,2,2,4%,1,80,1%,100,0.454545454,"Kwanza, niliweza kuelewa matukio ambayo asilimia fulani ya ugonjwa yanaweza kutambuliwa kulingana na vipimo.","4'5""",68,2,Yes,2,1-2 hours,7 - Very healthy,0 days,0,,,,
28,36,Male,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",No,4,3,3,4,2,1,3,1,1,1,0.53968254,"Nina uwezo mkubwa wa kuchakata na kuelewa taarifa za msingi za kiafya, bila kutegemea msaada kutoka kwa mtu mwingine.",2,4,2,1,2,5,1,1,5,4,5,2,5,5,5,4,5,5,4,1,4,2,1,5,4,2,2,1,4,2,2,1,1,3,2,5,5,5,4,4,2,5,4,3,5,5,5,5,5,6,7,7,6,5,2,5,4,5,5,0.92,"Naamini maelezo ya dagitarii kuhusu Hali yangu ya afya kwa kuwa yeye amebobea katika taaluma hio, na ametatua maswala mengi yanayofanana na langu.",3,5,2,5,5,2,1,4,0.476190476,Mara kwa mara hupata hofu ninapotembelea dagitarii kwa kutojua hali yangu itakuwa vipi. Tena sipendi kudungwa sindano haswa na dagitarii wa kike.,5,5,4,4,5,4,5,2,1,4,4,2,3,1,3,2,20%,20,5,3%,30,0.909090909,Swali linaloelezea ujuzi wangu ni msaada wangu wakati mtu ni mvivu naweza kusaidia kwa sababu ni kazi ninayopenda kufanya kwa uangalifu.,"5'6""",64,0,No,2,11-12 hours,3,0 days,0,,,,
29,21,Female,Kisii,Black,College graduate,"Less than 2,580,000 KES",Yes,3,5,3,3,2,1,2,1,1,1,0.46031746,"Kulingana na maswali niliyoyajobu, ni kwa kiwango kidogo dana naweza kupata na kuelewa taarifa ya msingi za afya",1,2,3,1,2,5,1,1,4,4,4,4,4,5,5,4,4,4,3,1,1,3,1,1,1,1,1,1,1,2,2,2,1,2,2,4,5,4,1,1,2,1,1,1,2,2,2,2,2,7,5,6,7,6,1,1,5,4,4,0.76,Namwamini dagitarii wangu kwa sababu ana uzoevu na amesom|a kwa hii taaluma na hata akipeana dawa napona,2,2,3,2,2,1,2,2,0.261904762,Wasiwasi nikimtembelea dagitarii ni kwa sababu ya uoga wa kusema shida zangu sana sana wakati dagitarii si wa jinsia yangu,5,5,5,5,4,2,5,2,2,4,4,4,3,2,3,1,20%,50,1.25,70%,50,0.454545454,Kutokea kwa vipimo vya saratani ya matiti kwa wanawake ndiko kulionyesha ujuzi wangu wa masuala ya afya au matibabu katika muktadha huu.,"5'5""",68,2,Yes,4,1-2 hours,5,0 days,0,,,,
46,30,Female,Kalenjin,Black,Some graduate school,"Less than 2,580,000 KES",No,4,3,5,4,3,2,3,3,2,1,0.626984127,"Kiwango kidogo kwa sababu unatumwa kutoka kwa dagitarii, na kwa dawa hivo hivo haraka, hili linaleta mchakato ya kuto elewa",2,1,4,1,1,5,1,1,5,5,4,4,4,3,5,3,4,5,4,1,4,1,1,4,5,5,5,1,2,2,2,3,1,4,1,3,5,2,5,5,4,4,1,5,5,4,5,5,3,7,6,7,5,7,1,4,5,4,4,0.88,Namwamini dagitarii wangu kwa matibabu yangu kili wakati kwasabu anajali Hali yangu ya afya kwa kiwango kikubwa na anapenda kazi yake vilivyo,1,4,5,5,3,1,4,1,0.357142857,"Kinacho nitia hofu ninapotembelea ofisi ya dagitarii ni kupata matokeo ya ungojwa kama ya Saratani, virusi ya ukimwi ama ya ugonjwa wa Sukari",5,3,5,4,5,3,5,2,1,4,1,2,2,1,2,2,20%,80,10,3%,3,0.454545454,Utafiti wa kisayansi uliofanywa na mizunguko ya utafiti ulionyesha asilimia ya ujuzi wa kijamii unaoaminika ulisaidia utafiti.,"5'0""",65,1,No,More than 10,1-2 hours,5,0 days,0,,,,
34,30,Female,Kamba,Black,College graduate,"Less than 2,580,000 KES",No,4,4,4,4,3,3,3,1,1,1,0.825396825,"kwa kiwango cha asilimia 85% nahisi nina uwezo wa kupata,kuchakata na kuelewa taarifa za msingi za afya na huduma zinazohitajika",1,3,3,1,3,3,1,1,5,4,3,3,4,4,5,3,3,4,1,1,4,1,1,5,5,1,5,1,2,2,1,1,1,1,1,4,5,4,5,4,5,5,3,5,5,4,4,4,4,5,7,7,5,5,1,5,5,5,5,1,Namwamini dagitarii wangu kwa sababu hunieleza ninacho ugua kwa utaratibu na kunipa mawaidha kuhusu vitu ambavyo nafaa kufanya ili afya yangu irudi sawa,1,5,1,3,5,5,1,1,0.380952381,"ninapotembelea hospitali ,huwa nahisi hofu na wasiwasi kwa sababu sijui ni majibu yepi ya ugonjwa upi ninaougua naja kuambiwa",5,5,5,5,5,4,5,1,1,3,4,4,2,1,2,2,20%,30,3,30%,200,0.272727273,"Nilifanya utafiti na kutoa habari sahihi juu ya athari za dawa, jinsi ya kuzitumia kwa usahihi, na mchakato wake.","5'1""",45,1,Yes,More than 10,Less than 1 hour,5,0 days,0,,,,
35,27,Female,Luo,Black,Grad / professional degree,"9,675,000 KES - 11,609,871 KES",No,1,4,5,5,3,1,3,1,1,1,0.642857143,"Nina uwezo sahihi kupata,kuchakata na kuelewa taarifa za msingi za afya na pia huduma ambazo zinahitajika.",2,2,3,2,4,4,1,2,5,5,4,4,4,5,5,4,4,5,3,1,5,1,1,1,1,1,1,1,2,2,3,1,2,4,1,5,5,1,5,5,5,5,1,5,5,5,5,1,1,7,7,7,6,5,1,5,5,5,5,1,Ninamwamini dagitarii wangu wa matibabu kwasababu yeye huzingatia anachofanya kwa kini bila makosa yoyote na pia hukupea maelezo ambazo ziankusaidia kupona.,2,3,2,2,2,3,2,2,0.30952381,Kinachonipes hofu wakati nimetembelea ofisi ya dagitarii ni wakati dagitarii atanipea majibu ya ugonjwa nilokuwa nayo.,5,5,5,5,5,3,5,2,3,4,1,4,1,1,2,1,5%,95,5,60%,5,0.272727273,"Kila wakati ninapoenda kwa dagitarii na anaponipa utambuzi wake, mara nyingi huthibitisha mawazo yangu kabla ya utambuzi.","5'0""",60,1,Yes,10,1-2 hours,4,0 days,1,,,,
